cbg,income,income_moe,bachelor_or_higher,years_edu_weighted,median_age,male_proportion,white_proportion
360470402001,56827.0,26346.0,0.2779116465863454,12.110843373493976,39.9,0.4423906346272335,0.3579790511398644
360470402002,64000.0,36215.0,0.218970736629667,11.560040363269424,39.4,0.5069597069597069,0.3479853479853479
360470403001,52250.0,37180.0,0.1104651162790697,13.47093023255814,27.5,0.4412121212121212,0.6266666666666667
360470403002,63346.0,16331.0,0.3232514177693761,13.697542533081286,39.9,0.4871651785714285,0.1657366071428571
360470403003,76056.0,58900.0,0.3610315186246418,13.31375358166189,35.4,0.4089912280701754,0.25
360470404001,77031.0,26998.0,0.2892030848329049,12.832904884318769,44.6,0.4592030360531309,0.532258064516129
360470404002,45500.0,28878.0,0.222,11.439,39.7,0.5544483985765124,0.4469750889679715
360470405001,64792.0,20737.0,0.4034833091436865,13.7866473149492,30.4,0.4880581516095534,0.1931464174454828
360470405002,51094.0,30845.0,0.3886138613861386,13.017326732673268,28.7,0.4763636363636364,0.1745454545454545
360470406001,54861.0,21825.0,0.326592517694641,12.57633973710819,36.5,0.5152866242038217,0.3815286624203822
360470406002,52917.0,40752.0,0.1615289765721331,10.54747225647349,39.6,0.4932855863921218,0.1521933751119069
360470408001,85991.0,41868.0,0.4606896551724138,13.204137931034484,40.6,0.5046248715313464,0.6238437821171634
360470408002,75795.0,20189.0,0.1077529566360052,10.633377135348226,29.2,0.5456942003514939,0.1036906854130052
360470408003,81571.0,12796.0,0.3023474178403756,12.88262910798122,34.3,0.5302931596091205,0.2814332247557003
360470409001,52934.0,21895.0,0.2223273415326395,12.67833491012299,33.0,0.5976174718729318,0.2925215089344805
360470409002,76250.0,44988.0,0.3,13.437878787878788,40.1,0.4166666666666667,0.231060606060606
360470409003,45673.0,28914.0,0.1212458286985539,13.042269187986651,27.5,0.4670580560991519,0.2609262883235486
360470410001,61087.0,22880.0,0.2495755517826825,12.30050933786078,32.2,0.4918504314477468,0.6164908916586769
360470410002,34219.0,12808.0,0.3376068376068376,13.11823361823362,40.0,0.4985074626865671,0.7412935323383084
360470411002,19031.0,14811.0,0.1608391608391608,11.552447552447552,36.3,0.5340572556762093,0.2379072063178677
360470411003,61696.0,38066.0,0.3555219364599092,13.546142208774585,31.5,0.5350624399615754,0.3640730067243035
360470412001,40865.0,31098.0,0.3426573426573426,13.307692307692308,36.9,0.4534201954397394,0.5087947882736157
360470412002,100147.0,69655.0,0.4351851851851852,13.905723905723908,35.6,0.4935861684327942,0.5883993307306191
360470413001,49758.0,37969.0,0.3452088452088452,12.017199017199015,35.6,0.4761092150170648,0.257679180887372
360470413002,72875.0,18382.0,0.2746987951807229,13.230120481927711,37.0,0.4230769230769231,0.4326923076923077
360470413003,50703.0,26308.0,0.0993464052287581,11.597385620915032,26.6,0.5006839945280438,0.2558139534883721
360470414011,51250.0,36259.0,0.3179824561403508,12.432017543859647,29.3,0.4417531718569781,0.7358708189158016
360470414021,55893.0,32369.0,0.5263157894736842,14.204511278195488,35.4,0.545,0.841
360470414022,49297.0,25786.0,0.3528336380255941,13.882998171846436,37.8,0.4757281553398058,0.9356796116504854
360470415001,72298.0,29304.0,0.2007575757575757,13.000946969696969,31.4,0.4940087145969499,0.2254901960784313
360470415002,63594.0,54497.0,0.1720818291215403,13.038507821901325,26.2,0.4495472186287192,0.3085381630012936
360470415003,42250.0,19984.0,0.1222879684418146,11.449704142011834,27.3,0.5242018537590113,0.1287332646755921
360470416001,70625.0,16040.0,0.1825192802056555,12.934447300771208,26.9,0.5547091412742382,0.9750692520775625
360470416002,51944.0,26007.0,0.3728549141965678,13.209048361934478,35.7,0.4429530201342282,0.7583892617449665
360470417001,40085.0,26829.0,0.0816777041942604,11.116997792494482,28.7,0.5873221216041398,0.2354463130659767
360470417003,40750.0,36330.0,0.2562962962962963,12.595555555555556,48.7,0.4175257731958763,0.2048969072164948
360470418001,55227.0,35433.0,0.1674418604651162,11.91782945736434,25.7,0.5404120443740095,0.8193343898573693
360470418002,44727.0,11164.0,0.3125,13.447916666666666,25.7,0.4517078916372202,0.8751472320376914
360470419001,55900.0,29939.0,0.2122015915119363,12.688770999115826,33.6,0.4702271332105586,0.2676488643339472
360470419002,38953.0,18610.0,0.1440677966101695,12.254237288135592,30.0,0.4097616345062429,0.188422247446084
360470419003,70528.0,10338.0,0.0171073094867807,11.015552099533435,28.2,0.5022461814914645,0.4240790655884995
360470420001,52500.0,31246.0,0.4294117647058823,13.514705882352942,33.2,0.4922547332185886,0.9001721170395869
360470420002,59821.0,13095.0,0.4238310708898944,14.0105580693816,26.1,0.5103503184713376,0.9259554140127388
360470421001,29000.0,25703.0,0.21,12.465,33.9,0.4991273996509598,0.4205933682373473
360470421003,60694.0,41622.0,0.4043165467625899,12.835971223021582,28.5,0.4736355226641998,0.2886216466234967
360470421004,80625.0,38045.0,0.16,11.243809523809524,30.3,0.556872037914692,0.3021327014218009
360470422001,59615.0,44535.0,0.5125748502994012,14.280239520958084,36.6,0.4908616187989556,0.7084421235857267
360470422002,65288.0,41141.0,0.3181286549707602,13.115789473684211,26.5,0.6111817026683609,0.764294790343075
360470422003,44896.0,31784.0,0.3201376936316695,12.755593803786574,38.3,0.624384236453202,0.45935960591133
360470423001,56513.0,26834.0,0.2554517133956386,12.192107995846314,27.6,0.5002974419988102,0.4449732302201071
360470423002,76477.0,15877.0,0.4312393887945671,13.762308998302208,28.9,0.5016677785190127,0.7358238825883923
360470424001,83438.0,32524.0,0.2835820895522388,10.563847429519072,37.7,0.5733788395904437,0.4129692832764505
360470424002,73059.0,14269.0,0.3668981481481481,12.90277777777778,43.9,0.4734042553191489,0.6764184397163121
360470424003,47910.0,7070.0,0.2289823008849557,12.768805309734514,36.8,0.5376782077393075,0.4772572980312288
360470425001,76513.0,39973.0,0.4445740956826137,13.726954492415402,28.0,0.5769230769230769,0.4170437405731523
360470425003,77961.0,25429.0,0.5329883570504528,14.65588615782665,29.3,0.4801038062283737,0.4282006920415225
360470426001,44861.0,31196.0,0.3747412008281574,12.953416149068325,40.5,0.3990536277602524,0.2626182965299684
360470426002,38750.0,12507.0,0.3354480570975416,12.83663758921491,40.8,0.4838330393885949,0.4326866549088771
360470426003,69333.0,21508.0,0.3605911330049261,12.065024630541872,39.0,0.4606151537884471,0.4291072768192048
360470427001,70357.0,54444.0,0.3722275795564127,13.367405978784957,29.2,0.4449284380833851,0.5345364032358432
360470427002,56964.0,28869.0,0.308235294117647,12.343529411764706,29.6,0.5976923076923077,0.4023076923076923
360470427003,78313.0,25897.0,0.4767080745341615,13.49223602484472,25.7,0.4252491694352159,0.367109634551495
360470427004,56250.0,9770.0,0.3071297989031079,13.49725776965265,27.9,0.6203821656050955,0.5821656050955414
360470428001,42313.0,13279.0,0.4219204655674103,12.633365664403492,36.7,0.4373770491803279,0.4524590163934426
360470428002,71369.0,47120.0,0.585496866606983,14.671441360787824,45.9,0.5300222386953298,0.7190511489992587
360470428003,73148.0,21653.0,0.508843537414966,14.254421768707482,44.8,0.4259055982436882,0.5345773874862788
360470429001,63068.0,29267.0,0.2971285892634207,11.363295880149812,33.5,0.5225806451612903,0.5290322580645161
360470429002,33547.0,9556.0,0.2502596053997923,11.719626168224298,26.5,0.4590251740760578,0.2731655061596144
360470429003,62841.0,40105.0,0.3784946236559139,13.001075268817203,31.4,0.4622723330442324,0.4163052905464007
360470429004,51115.0,24301.0,0.3888888888888889,12.772222222222222,27.8,0.5374251497005988,0.4633233532934132
360470430001,48088.0,12092.0,0.4150943396226415,13.394339622641509,40.1,0.526896551724138,0.670344827586207
360470430002,37647.0,18216.0,0.2467718794835007,12.162123385939742,42.0,0.4334365325077399,0.3828689370485036
360470430003,34598.0,8701.0,0.2738970588235294,11.309742647058824,37.7,0.4921334172435494,0.4946507237256136
360470431001,53864.0,18616.0,0.2232746955345061,12.186738836265222,28.4,0.495114006514658,0.50814332247557
360470431002,83920.0,16363.0,0.5986394557823129,15.020408163265309,30.4,0.5988571428571429,0.5645714285714286
360470431003,47734.0,13858.0,0.3453689167974882,10.629513343799058,23.7,0.4719521316379955,0.2617801047120419
360470431004,49000.0,29737.0,0.4247967479674797,12.856707317073171,30.2,0.5055821371610846,0.6770334928229665
360470432001,78125.0,10977.0,0.3977695167286245,12.850061957868649,34.4,0.4814203137902559,0.4021469859620148
360470432002,55438.0,6005.0,0.3165618448637317,12.37735849056604,41.2,0.4787007454739084,0.3812566560170394
360470432003,63519.0,25878.0,0.3012600229095074,11.815578465063002,32.7,0.5662939297124601,0.3578274760383386
360470433001,12036.0,11447.0,0.1279212792127921,11.801968019680196,33.6,0.4375473126419379,0.1945495836487509
360470433002,74459.0,70176.0,0.2544987146529563,12.645244215938304,26.0,0.4918831168831168,0.422077922077922
360470434001,55469.0,12049.0,0.2933049946865037,12.73538788522848,37.0,0.4630681818181818,0.4829545454545454
360470434002,54583.0,41457.0,0.4472295514511873,13.567282321899736,44.2,0.4758551307847082,0.5392354124748491
360470434003,38295.0,23619.0,0.3531553398058252,12.20266990291262,45.2,0.492511013215859,0.5911894273127754
360470435001,76197.0,28019.0,0.2224824355971897,12.660421545667448,30.4,0.548408057179987,0.1137102014294996
360470435002,49154.0,5708.0,0.2303523035230352,11.718157181571817,35.4,0.5387254901960784,0.2705882352941176
360470435003,84152.0,20642.0,0.323164918970448,12.891325071496665,30.3,0.5078125,0.2141927083333333
360470436001,75385.0,27925.0,0.227540500736377,10.759941089837998,39.2,0.4747362576346474,0.5308162132148806
360470436003,56976.0,23322.0,0.4631367292225201,13.158847184986596,37.2,0.4817073170731707,0.7103658536585366
360470437001,50978.0,17843.0,0.4762366634335596,13.204655674102812,28.8,0.5258397932816538,0.355297157622739
360470437002,70682.0,23704.0,0.3940397350993377,13.751655629139073,31.3,0.4753401360544217,0.2551020408163265
360470437003,63542.0,17773.0,0.4165103189493433,13.665103189493433,28.9,0.5225626740947075,0.3108635097493036
360470437004,57708.0,33916.0,0.2982456140350877,11.626180836707151,30.5,0.594732370433305,0.5998300764655905
360470438001,45750.0,15768.0,0.4111600587371512,13.8575624082232,34.2,0.4887690925426775,0.8436657681940701
360470438002,47000.0,19114.0,0.3008752735229759,13.266958424507658,30.9,0.4804246848042468,0.761114797611148
360470439001,40234.0,14767.0,0.2555762081784387,12.097583643122675,42.4,0.427501701837985,0.1170864533696392
360470439002,65458.0,35866.0,0.2222222222222222,11.7953216374269,38.3,0.5737051792828686,0.3410358565737051
360470440002,60000.0,26726.0,0.3771551724137931,14.323275862068966,28.0,0.476300578034682,1.0
360470440003,35859.0,17003.0,0.2423756019261637,12.093097913322632,31.7,0.5334590009425071,0.7219604147031102
360470441001,49167.0,16348.0,0.4009433962264151,13.449685534591197,30.2,0.4839816933638444,0.2969107551487414
360470441002,34110.0,9833.0,0.3152380952380952,12.237142857142857,32.3,0.4313462826523778,0.4112525117213664
360470441003,59561.0,24833.0,0.2582908163265306,12.043367346938776,36.9,0.5363781200212427,0.3775889537971322
360470442001,75278.0,21577.0,0.3181818181818182,14.113636363636363,23.3,0.4972375690607735,0.7928176795580111
360470442002,76492.0,30113.0,0.4973045822102426,14.3544474393531,37.2,0.5022026431718062,0.9832599118942732
360470443001,37115.0,34424.0,0.3415783274440518,12.959952885747938,30.9,0.582427536231884,0.3704710144927536
360470443002,81306.0,24677.0,0.4002293577981651,13.474770642201834,30.9,0.6024187452758881,0.5570672713529856
360470443003,34200.0,26494.0,0.3457508731082654,11.819557625145515,35.6,0.472397476340694,0.3225552050473186
360470443004,46550.0,19903.0,0.4033149171270718,13.412983425414364,39.5,0.4248878923766816,0.3239910313901345
360470444002,65625.0,31634.0,0.3760932944606414,13.610787172011662,48.1,0.4602272727272727,0.9535984848484848
360470444003,51023.0,23636.0,0.2773109243697479,10.831932773109244,39.1,0.5209940017137961,0.6632390745501285
360470445001,64509.0,18053.0,0.3439490445859872,12.572186836518046,32.5,0.5077399380804953,0.3405572755417956
360470445002,61912.0,23340.0,0.2773972602739726,11.10359589041096,33.2,0.5342465753424658,0.1712328767123287
360470445003,70242.0,11477.0,0.3585077343039126,13.185623293903548,30.9,0.4824925816023739,0.3376854599406528
360470446001,48750.0,44140.0,0.2908496732026144,12.836601307189545,33.6,0.5051975051975052,0.4459459459459459
360470446002,64688.0,20115.0,0.2536945812807882,11.747536945812808,37.5,0.4769911504424778,0.4654867256637168
360470447001,52552.0,12759.0,0.3281824871228844,12.42384105960265,32.9,0.4386817936250675,0.441923284710967
360470447002,28625.0,28073.0,0.3991130820399113,13.481152993348116,29.6,0.4956772334293948,0.4048991354466859
360470448001,54375.0,3832.0,0.3287671232876712,12.537671232876711,27.8,0.4990859232175503,0.5411334552102377
360470449002,20303.0,7931.0,0.0567545963229416,10.388489208633093,28.1,0.5026870607689128,0.1149235221165771
360470452002,60388.0,11171.0,0.3805194805194805,14.27012987012987,33.8,0.4859663191659984,0.9623095429029672
360470453001,51875.0,27039.0,0.1894049346879535,12.333091436865022,35.4,0.7322151532677849,0.4285714285714285
360470453002,52614.0,37136.0,0.3704974271012007,13.34991423670669,30.1,0.4122497055359246,0.4852767962308598
360470456001,36683.0,16322.0,0.4391143911439114,13.682656826568266,28.6,0.4840225563909774,0.4041353383458647
360470456002,52727.0,22493.0,0.3815789473684211,13.808479532163744,30.6,0.496383363471971,0.7341772151898734
360470458001,72500.0,30965.0,0.3847583643122677,14.009293680297398,45.8,0.538135593220339,0.9646892655367232
360470458002,207685.0,115260.0,0.4164133738601823,13.838905775075988,33.5,0.5568181818181818,0.948051948051948
360470460001,52361.0,28051.0,0.5164670658682635,14.724550898203592,37.1,0.54005400540054,0.6192619261926192
360470460002,49352.0,12036.0,0.2714148219441771,13.500481231953804,37.6,0.4796905222437137,0.4738878143133462
360470460003,132708.0,61287.0,0.392156862745098,14.277310924369749,38.5,0.509594882729211,0.5628997867803838
360470462011,37438.0,15024.0,0.504750593824228,14.19833729216152,32.6,0.4511691884456671,0.7537826685006878
360470462021,58603.0,19599.0,0.4537931034482758,14.50344827586207,34.9,0.5053571428571428,0.9
360470468001,72750.0,37547.0,0.205181347150259,13.198963730569949,17.0,0.5193726937269373,0.9603321033210332
360470474001,27296.0,8979.0,0.2661179698216735,13.434842249657065,25.8,0.5758835758835759,0.9896049896049895
360470477001,142125.0,33914.0,0.7535101404056163,15.517940717628704,32.8,0.4903581267217631,0.8794765840220385
360470477002,142300.0,18092.0,0.7074128620520374,15.484045164457536,33.5,0.4691565253881661,0.8430549727234579
360470478001,34275.0,8079.0,0.2332730560578662,11.484629294755877,36.4,0.4912891986062718,0.5795586527293844
360470480001,26780.0,7845.0,0.1965116279069767,11.054651162790698,40.3,0.5077399380804953,0.6973684210526315
360470481003,97841.0,15107.0,0.6414565826330533,13.871148459383754,32.7,0.5445263754963131,0.7436188315371526
360470482001,48919.0,7858.0,0.3990267639902676,13.579075425790757,33.8,0.5833333333333334,0.307057057057057
360470482003,41985.0,20245.0,0.4069264069264069,12.907647907647908,42.8,0.4407294832826747,0.6666666666666666
360470482004,51733.0,10607.0,0.3960731211916046,12.754908598510497,38.4,0.4471865745310958,0.7482724580454096
360470484001,50602.0,18980.0,0.3838570548367221,13.231669747381392,34.7,0.592931392931393,0.7667359667359668
360470484002,56020.0,16902.0,0.3842794759825327,13.368995633187772,21.9,0.4970414201183432,0.6433566433566433
360470484003,39423.0,13223.0,0.2531446540880503,12.84119496855346,24.2,0.518320610687023,0.6633587786259542
360470485001,93438.0,26828.0,0.396694214876033,13.03801652892562,29.8,0.4977678571428571,0.5245535714285714
360470485002,125625.0,44675.0,0.6423963133640553,14.561290322580644,29.5,0.6898779612347452,0.7465900933237617
360470486001,36607.0,21755.0,0.2870967741935484,11.01774193548387,30.4,0.5520446096654275,0.3131970260223048
360470486002,53021.0,13952.0,0.2210200927357032,11.783616692426584,31.2,0.4440263405456255,0.4769520225776105
360470486003,54375.0,27336.0,0.2009132420091324,11.78234398782344,30.3,0.5475966069745523,0.3100848256361923
360470488003,52212.0,24911.0,0.3835845896147403,13.88358458961474,44.4,0.4758117958913188,0.4592445328031809
360470489001,26609.0,6013.0,0.193325661680092,11.379746835443038,29.7,0.5446240337315531,0.3042867182009838
360470489002,24259.0,6909.0,0.0,9.529411764705882,42.5,0.2536023054755043,0.2132564841498559
360470489003,17788.0,8697.0,0.12176414189837,10.573346116970278,44.6,0.3666666666666666,0.1666666666666666
360470490001,106597.0,28476.0,0.5723453908984831,14.270128354725788,35.9,0.5097713097713098,0.4698544698544699
360470490002,53405.0,13477.0,0.6179706601466992,15.221271393643033,29.4,0.4536779324055666,0.6326043737574553
360470490003,45380.0,17211.0,0.4675675675675675,14.513513513513514,31.7,0.4434654919236417,0.8575624082232012
360470491001,70000.0,23766.0,0.23725613593455,11.335431088735051,38.5,0.4782016348773842,0.2838328792007266
360470491002,95162.0,74303.0,0.4980769230769231,13.782692307692308,30.3,0.6490765171503958,0.6253298153034301
360470491003,35337.0,31683.0,0.21458710066305,11.664255575647982,33.3,0.5493802479008396,0.3666533386645342
360470491004,42318.0,4201.0,0.1029766693483507,9.40305711987128,54.4,0.3538557213930348,0.3470149253731343
360470492001,39861.0,23943.0,0.3155258764607679,12.46076794657763,31.6,0.5325506937033084,0.5880469583778015
360470492002,74866.0,22310.0,0.4375,14.198170731707316,42.1,0.5077288941736029,0.5065398335315101
360470492003,46979.0,33889.0,0.4,13.921951219512197,34.6,0.5032967032967033,0.7428571428571429
360470493001,19762.0,10287.0,0.0919143054595715,10.281271596406356,49.2,0.3675623800383877,0.3267754318618042
360470493004,13147.0,2433.0,0.0351307189542483,11.165849673202615,32.1,0.4803384768541563,0.2946739671478347
360470493005,22717.0,21895.0,0.3471615720524017,12.657205240174672,28.2,0.553763440860215,0.2224462365591397
360470494001,104861.0,28740.0,0.5021739130434782,14.971014492753625,39.0,0.5316455696202531,0.453494771601541
360470494002,51094.0,15636.0,0.3416267942583732,12.78086124401914,39.1,0.5560314061384726,0.6024268379728765
360470494003,54228.0,19754.0,0.5875,14.959375,36.7,0.5015306122448979,0.6739795918367347
360470494004,130208.0,58885.0,0.7129629629629629,15.555555555555555,45.7,0.5671077504725898,0.6805293005671077
360470495001,96548.0,36337.0,0.6661721068249258,15.313056379821958,31.5,0.5591259640102828,0.8984575835475579
360470495002,105000.0,33847.0,0.4618226600985222,14.208128078817737,36.5,0.4292196007259528,0.5943738656987296
360470495003,76809.0,12079.0,0.7606382978723404,15.317375886524824,27.4,0.5777777777777777,0.6361111111111111
360470496001,80559.0,11650.0,0.6046128500823723,14.039538714991762,35.7,0.4568040654997177,0.4263128176171654
360470496002,106250.0,31126.0,0.4273399014778325,13.235221674876849,48.8,0.4751131221719457,0.6850678733031674
360470496003,62901.0,26427.0,0.2517006802721088,10.997278911564626,33.3,0.5439605587510271,0.304847986852917
360470497001,101389.0,15041.0,0.638121546961326,14.720994475138122,35.1,0.4937570942111237,0.8286038592508513
360470497003,90035.0,17121.0,0.7262323943661971,15.251760563380282,34.8,0.5690923957481603,0.7072771872444807
360470498001,55677.0,21081.0,0.4813278008298755,13.943983402489629,42.9,0.4257274119448698,0.5627871362940275
360470498002,87431.0,25093.0,0.5585003232062056,14.806722689075633,37.7,0.5207100591715976,0.4087391898042785
360470498003,97625.0,33809.0,0.3846153846153846,13.4,32.2,0.4292452830188679,0.6084905660377359
360470499002,77434.0,42399.0,0.6316964285714286,14.674107142857142,33.5,0.5794392523364486,0.8850467289719626
360470500001,89457.0,26539.0,0.6169665809768637,14.79305912596401,40.7,0.4594112399643176,0.7074041034790366
360470500002,99521.0,31667.0,0.5567375886524822,15.17612293144208,42.2,0.4985862393967954,0.6672950047125353
360470500003,97365.0,22202.0,0.5905707196029777,15.323407775020678,36.3,0.4827780914737436,0.5923207227555054
360470501002,90568.0,53077.0,0.5415730337078651,14.217977528089888,31.8,0.4625788999098287,0.6690712353471596
360470501003,108854.0,33144.0,0.6320293398533008,14.856968215158924,33.7,0.3842315369261477,0.8333333333333334
360470502021,100568.0,25056.0,0.759467758444217,16.266120777891505,46.8,0.4728260869565217,0.860248447204969
360470502022,112375.0,46844.0,0.7575757575757576,16.07900432900433,39.8,0.5093117408906883,0.8518218623481781
360470503002,64226.0,36582.0,0.4631217838765009,13.4442538593482,27.7,0.4325301204819277,0.7686746987951807
360470503003,134803.0,31788.0,0.7307692307692307,15.49587912087912,35.5,0.4432432432432432,0.7524324324324324
360470504001,99384.0,10897.0,0.6625475285171103,15.897338403041823,40.6,0.542560553633218,0.6027681660899654
360470504002,119485.0,12548.0,0.6765285996055227,15.041420118343195,36.0,0.5434938892882818,0.5916606757728253
360470504003,82070.0,17274.0,0.5737024221453287,15.042906574394465,40.0,0.3874015748031496,0.6551181102362205
360470505001,17668.0,3900.0,0.0819348469891411,9.588351431391905,48.4,0.3432510885341074,0.2031930333817126
360470505002,116458.0,17793.0,0.8065326633165829,15.614321608040202,30.0,0.6293193717277487,0.8052356020942408
360470505003,46250.0,16616.0,0.3792834890965732,13.302180685358255,38.9,0.5167064439140812,0.3120525059665871
360470506001,55664.0,9323.0,0.2445414847161572,12.898471615720524,34.1,0.450112528132033,0.1252813203300825
360470506002,73674.0,22108.0,0.4265842349304482,13.457496136012365,39.4,0.3765432098765432,0.2469135802469135
360470506003,54625.0,48004.0,0.2549952426260704,12.23882017126546,31.8,0.5816831683168316,0.3824257425742574
360470506004,71538.0,22291.0,0.4349904397705545,13.064053537284895,37.7,0.4903181189488243,0.4405255878284924
360470507001,35469.0,17999.0,0.1560150375939849,12.197368421052632,13.6,0.5315050603983024,0.8090107737512243
360470508011,70550.0,19925.0,0.2613636363636363,13.442148760330578,36.2,0.4324517512508934,0.2087205146533238
360470508012,39750.0,11676.0,0.1833987661245092,12.871564778463265,31.1,0.4480568011958146,0.2070254110612855
360470508031,55395.0,18181.0,0.3511404561824729,13.506602641056425,31.7,0.4730372720063441,0.2236320380650277
360470508041,65905.0,33832.0,0.4173441734417344,13.37037037037037,31.2,0.438324727481354,0.1778542742398164
360470508042,55991.0,39363.0,0.4894736842105263,13.988815789473684,41.3,0.4318056322473771,0.3771397018221977
360470508043,54272.0,13229.0,0.1905817174515235,12.66371191135734,35.7,0.5009885330170027,0.21787267694741
360470510011,49063.0,25293.0,0.2351598173515981,13.050989345509894,35.9,0.4320519761775853,0.0671358960476448
360470510012,59598.0,9753.0,0.256258234519104,12.816205533596838,33.0,0.489086859688196,0.222271714922049
360470510021,54829.0,9176.0,0.3069838833461243,12.940138142747506,30.8,0.4525709219858156,0.1148049645390071
360470510022,42361.0,7715.0,0.1673511293634497,12.852156057494868,34.1,0.4547398431931575,0.1539558089807555
360470510023,39199.0,27300.0,0.2286729857819905,13.227488151658768,34.8,0.5312760633861552,0.1743119266055046
360470511001,35842.0,11502.0,0.1644444444444444,11.37925925925926,56.7,0.4297082228116711,0.2592838196286472
360470511002,140104.0,77176.0,0.6258205689277899,14.36214442013129,30.4,0.6395039858281665,0.7245349867139061
360470511003,40870.0,25696.0,0.4557595993322204,12.540901502504171,34.3,0.5436320754716981,0.6132075471698113
360470512001,87321.0,30205.0,0.5327679259830378,14.601387818041635,38.3,0.4434203789042498,0.2508960573476702
360470512002,50147.0,16902.0,0.2546353522867738,13.127317676143386,27.2,0.4247846255798542,0.1663353214049039
360470512003,32403.0,26381.0,0.1807909604519774,12.482485875706214,32.9,0.4761106454316848,0.162615255658005
360470512004,57534.0,17601.0,0.429054054054054,14.193693693693694,32.9,0.5792349726775956,0.3778298204527712
360470513001,109545.0,57526.0,0.58515625,13.46484375,33.4,0.461750516884907,0.8821502412129566
360470513003,155795.0,41859.0,0.7640704945992041,15.855599772598069,30.1,0.5315145813734713,0.715898400752587
360470513004,53638.0,35810.0,0.1426512968299711,12.194524495677234,41.3,0.512249443207127,0.4376391982182628
360470514002,65769.0,22376.0,0.3607427055702917,12.63129973474801,35.7,0.4963078118927322,0.2984842596191217
360470514003,69536.0,25240.0,0.2591133004926108,13.008374384236452,37.5,0.4571976967370441,0.1888675623800383
360470514004,45543.0,20504.0,0.176320272572402,12.070698466780238,31.8,0.4459527400703871,0.1633986928104575
360470515001,158452.0,19018.0,0.783637259733859,15.742237555446032,31.9,0.5030699959066721,0.771592304543594
360470516011,60600.0,11951.0,0.3744987971130714,13.771451483560543,29.9,0.3955984970477724,0.0713902308105206
360470516012,64702.0,14016.0,0.4124365482233502,13.284263959390865,33.1,0.4566170026292726,0.1858019281332164
360470516013,54180.0,11933.0,0.1480241125251172,12.734092431346282,32.1,0.4252669039145907,0.0765124555160142
360470516021,66823.0,12521.0,0.2947692307692308,13.872,40.9,0.4465379180405087,0.0607630711257654
360470516022,43182.0,13482.0,0.2154101077050538,13.068765534382766,34.1,0.463882618510158,0.1094808126410835
360470517002,127159.0,22925.0,0.7434402332361516,15.26457725947522,32.3,0.5204819277108433,0.772289156626506
360470518001,71875.0,21307.0,0.4239350912778905,14.158215010141989,45.7,0.4631901840490797,0.161042944785276
360470518002,85184.0,14605.0,0.6487202118270079,15.528684907325683,37.2,0.449256625727214,0.5294117647058824
360470519001,149423.0,14865.0,0.8671416596814753,16.295892707460183,33.5,0.5764705882352941,0.8301470588235295
360470519003,156795.0,73113.0,0.7346938775510204,15.3,33.0,0.5166666666666667,0.7894736842105263
360470520001,110833.0,24174.0,0.585554600171969,14.446259673258814,38.3,0.4487415592387968,0.6046654389195826
360470520002,87813.0,51034.0,0.5731166912850812,14.711964549483014,31.0,0.4760589318600368,0.496316758747698
360470520003,49464.0,21425.0,0.1909476661951909,10.633663366336634,30.7,0.4590163934426229,0.1302847282139775
360470523001,78785.0,21255.0,0.4922958397534668,12.795069337442218,31.0,0.4114285714285714,0.5205714285714286
360470523002,57632.0,29882.0,0.546975546975547,13.692406692406692,35.9,0.4242424242424242,0.5898268398268398
360470523003,47037.0,23630.0,0.4967032967032967,13.350549450549453,33.7,0.602880658436214,0.7242798353909465
360470523004,79408.0,25882.0,0.3898305084745763,11.080508474576272,30.7,0.575,0.8264705882352941
360470525001,33409.0,14313.0,0.2782918149466192,12.086832740213524,36.1,0.4915806626833243,0.7093970668115155
360470526001,69091.0,2580.0,0.5297969875573019,14.198428290766207,34.8,0.4752941176470588,0.3134117647058823
360470526002,54920.0,27168.0,0.45,14.962244897959184,35.2,0.4880239520958084,0.6601796407185628
360470527001,74083.0,24457.0,0.308182784272051,13.08395324123273,38.6,0.5501760563380281,0.4612676056338028
360470527006,63871.0,39295.0,0.4571106094808126,13.937923250564332,30.2,0.5887096774193549,0.6064516129032258
360470527007,29668.0,21339.0,0.0621039290240811,10.314321926489226,31.2,0.3080065359477124,0.1870915032679738
360470528001,89583.0,26630.0,0.6775568181818182,15.409090909090908,43.5,0.4687830687830688,0.8285714285714286
360470528002,85769.0,51383.0,0.4940978077571669,13.465430016863406,36.9,0.5374707259953162,0.4695550351288056
360470530001,38409.0,10838.0,0.2557213930348259,11.29452736318408,37.7,0.4811320754716981,0.3915094339622642
360470530002,60000.0,23782.0,0.305993690851735,13.39589905362776,22.3,0.3943060498220641,0.7316725978647687
360470530003,61680.0,8259.0,0.3351955307262569,13.44832402234637,28.0,0.4938539407086045,0.7953723788864787
360470532001,70114.0,15010.0,0.4934673366834171,14.252261306532665,32.9,0.4158354114713217,0.4937655860349127
360470534001,40294.0,12245.0,0.4959742351046698,13.768115942028986,24.1,0.512937595129376,0.726027397260274
360470534003,46009.0,19662.0,0.2905236907730673,12.795511221945135,34.7,0.3455252918287937,0.5704280155642023
360470538001,44788.0,20563.0,0.5927505330490405,14.694029850746269,51.0,0.424114671163575,0.8642495784148398
360470538002,47969.0,17239.0,0.4298486932599725,13.79573590096286,33.8,0.4510166358595194,0.6714417744916821
360470538003,66024.0,10443.0,0.4686234817813765,14.175101214574898,33.4,0.5,0.7071038251366121
