cbg,nbrands,entropy_brand,brand_range,brand_std,nlevels,entropy_price
360290131025,92,0.5805336485467121,51514.5,9873.046318400862,3,0.47154608547158744
360290132011,72,0.568032054095677,65135.0,10818.453851658358,2,0.4148568199608525
360290132012,77,0.5546619940601722,50352.0,10175.587291220703,4,0.5136876851787585
360290132013,45,0.5120906679063694,41982.0,9605.951546173483,2,0.4030792407191332
360290132021,63,0.5411711291021942,50852.0,10084.738514666837,3,0.5058920321423467
360290132022,83,0.5643667279675616,61323.0,10063.209436102825,4,0.5364854605085622
360290133001,64,0.5337218198561211,58488.0,9867.310297956781,3,0.49249280848895055
360290133002,23,0.42896690609539834,61341.0,11805.925956224963,2,0.4790793386132739
360290133003,22,0.43937166456076154,46045.0,10319.957584706444,4,0.6716541849977081
360290133004,30,0.4754089931020077,42549.0,9496.496269389598,3,0.46801543905329185
360290134001,25,0.4552345563026696,42884.0,10150.661965321258,2,0.4553548226805175
360290134002,24,0.44872015377565533,38940.0,8724.35904271561,2,0.42772540528006536
360290134003,39,0.49388645871378534,46167.0,8465.249661798922,2,0.4654318551111387
360290134004,35,0.4887549862571645,37784.0,8617.8077093737,2,0.41647291176807
360290134005,72,0.5509291619602859,54537.0,9567.083426975432,3,0.48293428897144225
360290135011,76,0.5565372521406469,51514.5,9313.861256028757,3,0.503774907440197
360290135012,45,0.5175855873151913,47402.0,10413.950069691726,3,0.5747746982451811
360290135013,79,0.5687916644529989,50357.0,10745.56584753509,3,0.5639385913915327
360290135021,64,0.5390561458205677,49229.5,9901.478095820612,3,0.5215552027578692
360290135022,72,0.5647333050754456,63326.0,11938.146586343932,3,0.6170958727623695
360290135023,50,0.5137647197247155,46232.0,11256.660837280104,3,0.5427439135314315
360290135024,48,0.5173884624447225,59056.0,11161.37094241974,3,0.5394683549505375
360290136001,47,0.5226208018806665,51071.0,11664.418739379826,3,0.5712593859269939
360290136002,39,0.5157113503028078,46142.5,11329.626718667134,2,0.49638722699390414
360290136003,32,0.4902888200564552,47945.0,11616.843585173845,3,0.5616429741233977
360290137011,44,0.527362248606269,46142.5,10650.777117109084,3,0.551749533693798
360290137012,67,0.5603780387298546,50723.0,10507.471684476852,3,0.533047319827339
360290137013,34,0.48722940114576563,36356.0,9292.292070470412,2,0.49764224993120854
360290137014,66,0.5742459425699394,54953.0,11403.108632506573,4,0.5777563684047499
360290137021,80,0.5734672698465131,49229.5,10741.0811324878,3,0.5511509742023419
360290137022,80,0.58010721641092,50489.0,10408.133387466769,3,0.570864123636167
360290138001,64,0.5545355406602116,59038.0,9646.221459023718,3,0.5532798502884505
360290138002,19,0.4155191818198846,37753.0,8652.181598399122,3,0.5787383958896339
360290138003,59,0.5386001951610041,52252.0,10375.650249883409,3,0.5337338558320723
360290138004,30,0.4804692149652251,53256.0,12432.963543840347,3,0.6104315669679328
360290138005,32,0.4788268426920344,32826.5,10377.224323519498,3,0.6063898368236909
360290139001,41,0.5032704645905614,45682.0,9528.378497972282,3,0.5477108077191426
360290140001,29,0.47040966180517774,37753.0,9526.24203982209,3,0.6107857555790815
360290140002,36,0.498955714087752,37728.0,9472.585447195464,3,0.5872398050818586
360290141011,51,0.5458470617313325,42353.0,9360.668833251035,3,0.5539775507795344
360290141012,60,0.5466404241194882,57509.0,10915.384044652754,2,0.49239486672253996
360290141013,77,0.5791007400284909,64803.0,10580.906627069362,3,0.5564900681071088
360290141021,65,0.5437121934121663,61341.0,10251.603832028419,3,0.5496004110580673
360290141022,82,0.5834266942942876,61100.0,9949.636860589959,3,0.5475060164624408
360290142041,86,0.5790004385366462,65924.0,10493.756527334486,3,0.5881134024387203
360290142042,41,0.5042770733636823,49229.5,11124.995801489426,3,0.5465911469892504
360290142061,101,0.5877637576112648,61323.0,9779.523475215658,4,0.5766918800279264
360290142062,91,0.5883593286456861,52914.0,10484.99526825949,4,0.6112828065317268
360290142063,92,0.5967241568382318,61123.5,10119.329546820092,3,0.5601771584987432
360290142071,49,0.5294998140084533,52726.5,9548.90279920565,3,0.6010380971091321
360290142072,51,0.531374039216068,61323.0,10242.229724359635,3,0.5213435241905836
360290142073,73,0.574867738939398,48125.0,9623.315574311067,3,0.5663225783779192
360290142081,53,0.5357258671829851,53497.0,9543.250273124046,3,0.5917621520449291
360290142082,80,0.5713885210206918,61123.5,10110.472044223849,3,0.5549443488292695
360290142083,105,0.6008254301856613,72179.0,10914.66795945519,3,0.572298705119365
360290142091,58,0.5521334953251248,51168.5,9337.587570304391,3,0.5109812275479653
360290142092,48,0.5245859163991174,61082.0,10541.898105029462,3,0.5713101348785384
360290142093,61,0.5666494492586988,56540.5,12109.49549038792,3,0.6253349019415557
360290143001,51,0.537833262244379,49229.5,9469.84148475867,3,0.5074765576824081
360290143002,63,0.5569004563187189,40705.0,8897.069149296523,3,0.544210000468474
360290143003,45,0.5297132333090333,54781.0,10384.696787054412,3,0.5440356799529269
360290143004,27,0.4718179650597493,32656.0,8320.908924244113,2,0.45201227805430194
360290143005,43,0.5008566371127458,39117.0,8728.969543367284,3,0.5472122634793584
360290144001,36,0.49393632852061187,41551.0,7838.181299965895,3,0.5099123651141452
360290144002,36,0.5127506746441085,52083.0,10382.324681234828,2,0.4736622383022737
360290144003,38,0.508644365656025,53256.0,11200.54747595467,3,0.5285144977674782
360290144004,47,0.5186954676432571,67355.0,10515.054329205801,3,0.5145756594250386
360290145011,55,0.5393395263741677,40535.0,8289.202545530608,3,0.5784129838008312
360290145012,68,0.5614506383288669,71277.0,9756.060657999193,3,0.5222939189377122
360290145021,22,0.44011543457306135,32142.0,8008.935366785579,3,0.5797358741107522
360290145022,49,0.5270262017535253,48808.0,9966.49911598467,3,0.5233120738205996
360290146011,58,0.5495158591693904,61123.5,9366.566608166844,3,0.5648589422311584
360290146012,76,0.5814988849316354,77532.0,11466.896785281462,3,0.5567047730011371
360290146013,32,0.46824448524760515,54679.0,12603.363552282734,2,0.4851783278690058
360290146014,30,0.48500401798319404,49115.0,11340.227474701782,2,0.4802593537383081
360290146031,92,0.598035636965406,65924.0,11765.44977619432,3,0.5709756979998807
360290146032,61,0.5698716318351773,65906.0,12440.684417337276,3,0.6036097986831033
360290146033,44,0.5245507689709604,58080.0,10093.077404555414,3,0.6153040101284774
360290146041,86,0.5833259812292516,72179.0,11911.622451582556,3,0.564593730342387
360290146042,84,0.5728362685468402,70194.0,11678.98922128699,3,0.5643920577772131
360290146043,73,0.5741737262365967,72179.0,11820.595612280264,3,0.5631269549361028
360290146044,43,0.5157726103539385,46660.5,11019.516135733391,2,0.48786282714799883
360290147011,28,0.47794412709328254,32864.0,8730.09006780083,3,0.6271254619801137
360290147012,76,0.5873909441011085,65906.0,11339.65004555868,3,0.5599754034127736
360290147013,85,0.5896423368857086,59056.0,11135.259103353404,3,0.5847329937111864
360290147021,46,0.5376020974252014,52726.5,10373.29799227882,3,0.5425829060358541
360290147022,37,0.5109170252436865,61123.5,11837.959014586784,3,0.5585087566327492
360290147023,74,0.5840699081244397,65906.0,10825.103238578147,3,0.5485025190925279
360290147024,40,0.5117511492108963,51168.5,10896.00067846395,2,0.49981368552873057
360290147025,64,0.5554174674968493,70194.0,11982.553221009344,3,0.6006284752270765
360290148011,42,0.510980820260224,72179.0,10323.350017627943,3,0.5461143594476362
360290148012,48,0.5157180187573716,36420.0,8432.800716856354,3,0.5074793754411497
360290148031,47,0.525328235061385,50723.0,10483.063668065171,3,0.5760545991236289
360290148032,45,0.5062441898433442,52726.5,9524.575479925206,2,0.46911511878571643
360290148033,54,0.5423244411521273,67355.0,10914.7936384034,3,0.527919760152157
360290148034,62,0.5572761166698139,65924.0,10697.037459181887,3,0.5785307016485867
360290149011,51,0.5285577008299122,61082.0,9696.499038702885,3,0.5882082396630283
360290149012,50,0.535401072949461,61082.0,9711.764422590346,3,0.5816796218634951
360290149031,43,0.5036760089409208,50750.0,9971.53980336708,3,0.5180414373544913
360290149032,43,0.5275830709815292,47279.0,10038.486335435442,3,0.5440804752795368
360290149033,79,0.5608629592522022,72179.0,10736.120680958149,3,0.5180061072041215
360290149034,40,0.5111258949667906,51168.5,10394.04457533152,3,0.5377671998921937
360290150011,52,0.5387928722511794,54255.5,10056.008980274224,3,0.5308463036733253
360290150012,71,0.5589068127176511,68170.0,10491.335979842861,3,0.5538027520499287
360290150013,43,0.5225348975468883,51212.0,10554.740768125948,3,0.5555220077947666
360290150021,57,0.539183245275202,47708.0,9472.077436536796,3,0.5627814109904606
360290150022,30,0.48790861811913566,43882.0,11770.421153112453,2,0.4725958846851041
360290150031,51,0.5022092971069386,42884.0,9831.922803459562,3,0.4712268005249592
360290150032,50,0.5374514304343425,46236.0,10296.03437002521,3,0.5818392952884642
360290151011,48,0.5349581690159283,46167.0,10050.879905342346,3,0.5672884256951863
360290151012,33,0.4615116076444624,65611.0,11489.741948077371,3,0.5782390861363771
360290151013,29,0.4726732206556385,46142.5,11691.553885493684,4,0.6647025159837201
360290151021,41,0.4889389880044109,41792.0,9497.289497020502,3,0.49331740075152253
360290151022,33,0.4886563938838938,43125.0,10242.514025429178,3,0.5204297951752455
360290152011,45,0.49873672243837863,52774.0,10480.32786296852,3,0.5390976401632005
360290152012,47,0.5142541930660585,49827.0,10196.607360837015,2,0.48713990524863204
360290152021,54,0.5270640635027726,57156.0,11258.397131203184,2,0.4787055980077187
360290152022,41,0.4946522538393848,47700.5,10551.622583910577,2,0.4546768222459557
360290152023,73,0.5468256161749346,50174.0,10244.879324211472,3,0.545180951248068
360290153011,36,0.49998474783947827,45926.0,10125.445573705165,2,0.4746329037118249
360290153012,41,0.49226676435656974,41792.0,9105.654919030972,3,0.4820128807508348
360290153013,58,0.5264048246599042,61100.0,9235.880834101099,2,0.4622131242110617
360290153021,24,0.4370777386709734,37753.0,8919.030991328647,3,0.5602010271778864
360290153022,58,0.540860458597805,51514.5,10486.791450526769,2,0.46323849552517826
360290153023,27,0.46970092452608775,36420.0,7565.808260715984,2,0.45282348435220504
360290154011,44,0.5074032185142434,52252.0,10705.105828887348,3,0.542545724511486
360290154012,33,0.48498844036551025,34438.0,9097.850095263237,3,0.526022025131483
360290154021,39,0.47212453236382834,54296.0,10540.429212945937,2,0.4465867291889284
360290154022,27,0.46137527000915035,34038.0,8993.914298152407,3,0.5682581436222287
360290154023,69,0.5639140179325964,55155.5,10874.93534854106,3,0.5142479594646493
360290154024,44,0.5052024684250994,49989.0,9973.363813273225,3,0.492515088346833
360290155011,51,0.4891398810454875,71527.0,9840.208433376865,3,0.5000182085491092
360290155031,59,0.5378434153676176,47721.0,9615.159056894088,3,0.4770724847960816
360290155032,48,0.5092421464722054,52533.0,10157.053984470183,3,0.4928945301873165
360290155041,22,0.4195723475410122,32360.0,7215.731126447013,2,0.4172105017806464
360290155042,31,0.45254270136246905,40840.0,9193.186404392714,2,0.4521907288622469
360290155043,29,0.4547702188527673,45926.0,10267.252940847802,3,0.5271194293144018
360290155044,32,0.46989835150555836,37344.0,8196.19377314189,3,0.5742809447973231
360290156001,40,0.4932459165706614,63382.0,11876.36379045707,2,0.45039274108115457
360290157001,53,0.5217342555992871,60908.0,9832.18649919098,3,0.5381288294977609
360290157002,18,0.38601100740484934,41551.0,10183.389721956128,3,0.3872983548141341
360290157003,25,0.44745838185243275,41792.0,10779.297111085873,3,0.4406919223504702
360290157004,27,0.43625184691338625,41551.0,9317.697812017399,2,0.36790148292257124
360290158001,53,0.5302042483529519,61341.0,10190.347058808095,3,0.5585434195499615
360290158002,41,0.49100472374061527,57430.5,8709.086256045906,4,0.5542276279231595
360290159001,46,0.5138671492468988,54537.0,9689.767307120785,3,0.5052417390034712
360290159002,38,0.4862450100635485,54537.0,9739.432721610749,3,0.5436870908646593
360290162001,24,0.4513260213736899,36799.0,9315.990455230785,3,0.5919336063214834
360290162002,30,0.47655536665488685,41551.0,10644.156989486488,2,0.46361497371389127
360290163001,37,0.49653634884926745,39507.0,8888.770275456984,3,0.5374528229491199
360290163002,24,0.4527095566930296,39507.0,10769.710793633802,2,0.4443233349490397
360290163003,36,0.4830840785494225,62558.5,9853.129771334015,3,0.4006268247215191
360290164003,25,0.4464420159369448,39507.0,10340.01162511852,2,0.44179254305262655
360290164004,37,0.4996548351869621,49041.0,10446.431612207403,2,0.4920893983447827
360290165001,35,0.47262651159508784,65424.0,11551.546336787183,2,0.4905761170999567
360290166004,20,0.423301230919905,39223.0,10755.565106906843,2,0.47492427641828006
360290167001,31,0.4873168108363496,40275.0,9133.420503869287,3,0.554500541834343
360290167002,33,0.4923932980157496,62693.5,11640.730156902451,2,0.37325286891900983
360290167003,36,0.4982859298684497,39507.0,10345.183318337848,2,0.37317420251848693
360290168001,30,0.47092293826464166,40840.0,10031.367434712043,3,0.47407877741504084
360290168002,21,0.416321375578231,33465.0,9446.802990229373,3,0.6171944420416208
360290168003,39,0.5096684030018914,49041.0,10179.992861303883,3,0.5253130927066806
360290168004,27,0.46665988696951294,41551.0,10659.453025303837,2,0.48640316105925013
360290169002,22,0.44381639980250986,69798.5,13663.618851091724,3,0.6002388803142679
360290169003,43,0.5294984362015938,52252.0,10554.57653013587,3,0.5370244356279168
360290169004,22,0.41681828230424023,31351.0,8647.9622405232,2,0.4871204167444878
360290170001,35,0.48103178490101484,55738.0,11874.654814857236,2,0.43346458995520937
360290170002,51,0.5172869046446323,71277.0,11988.914384841737,2,0.40934993956746346
360290171002,31,0.4628356343773938,61360.5,12842.0983588697,3,0.4043469294826817
360290171003,27,0.44682520601236214,41551.0,10990.644432214443,2,0.38876993208038
360290172001,46,0.5267728373648117,65370.0,12252.917331206316,3,0.562561308794991
360290172002,27,0.47107482079264745,55969.0,11283.322624349488,3,0.549955652042722
360290172003,49,0.5328110021290755,51444.0,8933.961412795361,3,0.5572121770093442
360290173001,67,0.5601607585951609,61100.0,10346.858040752706,3,0.5180320683876211
360290173002,45,0.5178153249024098,41551.0,9218.946623922584,3,0.4971991239481361
360290173003,85,0.5739448693303307,61100.0,10412.027579655603,3,0.5285668465301674
360290173004,38,0.5116223703938343,36893.5,9840.418125006829,2,0.4846986466828199
360290174001,34,0.4696259802153889,43882.0,10269.701268928457,3,0.4439748370560162
360290174002,17,0.40249082241578504,39507.0,8168.362780749737,2,0.4201793358045586
360290174003,30,0.4760112721341851,49041.0,10988.801762534978,2,0.4409981685768515
360290174004,37,0.48467137128851645,42478.0,11700.754786673246,2,0.3790819431117864
360290175012,32,0.48534613308252866,48440.0,11083.200931490635,3,0.5391403009766351
360290175021,39,0.48501591049100146,47031.0,9756.823600779659,3,0.4112244182191652
360290175022,34,0.4655925949633453,46747.0,8757.509771714005,3,0.48088519708055943
360299400001,26,0.4284152021161108,39388.0,7278.16164708927,2,0.4397729751744947
360299400002,25,0.4436199308103585,44868.0,9455.873063828878,2,0.37390307916561627
360319601001,28,0.4687821611419359,40840.0,9102.15890976718,2,0.38919367468936983
360319601003,28,0.46727392525967043,40840.0,8680.346102302894,2,0.4561682706188876
360319602001,22,0.42649995026710963,35601.0,7465.407881853884,3,0.4869606643517443
360319602002,29,0.46586834712117037,33674.0,7708.416948015423,2,0.46999058794812487
360319603001,30,0.4736670000000496,31187.0,7094.7183770366755,2,0.48035395093782346
360319603002,29,0.4738682536641395,33570.0,6942.788431612626,3,0.5543461774305607
360319604981,18,0.4085757668834902,28803.0,7029.401059100151,2,0.47242532198820447
360319604982,36,0.4937249546107387,58715.0,10196.470386810315,3,0.6098325952964356
360319605981,27,0.45140348557662746,57882.0,11873.692467274033,3,0.556107107676662
360319605982,40,0.5028606628599896,59468.0,9170.351402602977,3,0.5623373096998032
360319605984,20,0.4228418960799578,35123.0,7327.52721585523,2,0.48239977425254366
360319607001,32,0.477170354416497,33570.0,7444.312162253329,2,0.47935594148856586
360319608001,28,0.46049662721410517,30587.0,6563.466363535922,2,0.41775687335972744
360319608002,16,0.367022096924177,34328.0,7005.881820271617,2,0.4056390622295664
360319609002,17,0.38482265879630806,37753.0,7900.30690577867,2,0.43812208340253644
360319609003,17,0.3937150850513405,29564.0,6484.818632100886,2,0.44524582010974567
360319610001,37,0.4491154816978477,42884.0,7028.378014690085,2,0.329153930310894
360319610002,19,0.3906556896806692,40840.0,7250.869786235705,2,0.3261672752005577
360319610003,24,0.40673709798692925,36136.0,6876.002054526153,2,0.35533842692806145
360319610004,23,0.42982434559055543,33465.0,6835.641341746705,2,0.41357975976702627
360319611001,19,0.39827776614791033,42725.0,7147.360309227746,2,0.3356866691339381
360319611002,19,0.39057114414882277,31351.0,6144.429424485239,2,0.40274241937029787
360319612004,19,0.39273631554946514,26705.0,5766.00514433209,2,0.38210225325431013
360319612005,26,0.416124545481116,36132.0,5782.109619696164,2,0.38712057904236363
360319612006,17,0.3827191368277333,35363.0,6300.820273857948,2,0.31869374961109553
360319613001,32,0.4730674264021659,55969.0,9487.162661742297,3,0.510250067908516
360339501001,23,0.4287852397398332,40840.0,7869.767242928173,2,0.27388873997912666
360339501003,39,0.4877935550611532,40840.0,7774.57900472427,2,0.4087149622101069
360339501004,39,0.46970947759515874,40840.0,7688.658452188546,2,0.37163545970177764
360339502001,28,0.4426311916469541,35729.0,7688.830241605125,2,0.38421801938890937
360339502003,19,0.397256668187663,28771.0,7504.545658204806,2,0.33207966397640365
360339502004,20,0.4048138453296069,28301.0,7563.92157323278,2,0.4635212741250642
360339503001,39,0.45400970333314744,40708.0,7602.631809175048,2,0.29368544071096025
360339503002,29,0.4458817974806927,40174.0,8389.416307478046,2,0.3959291762837418
360339503003,45,0.4806240531464785,40840.0,7496.762115186953,2,0.34787884328385077
360339503004,17,0.39196790054415676,33008.0,7549.481992050393,2,0.35350203248738005
360339504001,39,0.48653492601316845,40840.0,7863.505130557351,2,0.4098443749262398
360339504004,17,0.3841434568118127,33276.0,7531.842518434973,3,0.43300572629190487
360339504005,18,0.40430941199462717,28898.0,6380.870142699873,2,0.4621454897640703
360339505012,30,0.4651647897449079,31890.0,7458.474448593539,2,0.41647291176807
360339505013,39,0.48018223530964427,40840.0,7769.313910646601,2,0.41126529228825237
360339505021,34,0.47128331651326205,40174.0,8115.12767848916,2,0.3824167607056675
360339505022,31,0.4502752557643083,25485.0,5950.466690967535,2,0.3093817930135377
360339506001,30,0.46567741431518794,43096.0,8171.645184618188,3,0.4820401892863757
360339506002,33,0.4530776849623047,33542.0,7211.14519222092,2,0.44928528909739407
360339507001,22,0.4001711393662059,28100.0,6435.630238990934,2,0.2602780775136093
360339507003,17,0.3694101520393279,28301.0,6917.147690293078,2,0.2717822215997982
360339508001,27,0.446520664232922,37753.0,8116.940872827313,2,0.4366202961317194
360339508002,23,0.44591335638687124,31224.0,8038.676167363597,2,0.4984552675177394
360339509001,17,0.40146417236050136,38526.0,8884.619542249797,2,0.4782287023996298
360339509004,19,0.421563037814528,28100.0,7907.342609918621,2,0.494942322044993
360339510002,18,0.40503111489723626,36482.0,9011.048225130826,2,0.4591479170272447
360339510003,17,0.39703978908511034,25378.0,6659.6457393537585,2,0.49859019944713207
360339511001,29,0.451088829874247,53256.0,10604.151918348089,2,0.4311694886810018
360339511002,37,0.46980129121347763,53256.0,10020.165459023021,2,0.4078255929067634
360339512001,26,0.4293591228102477,39388.0,7886.297537331511,2,0.3957913499329844
360339512002,19,0.4138708931434478,41301.0,9074.86495928613,3,0.49389287155454825
360359701001,42,0.4997971769607277,42247.0,9132.641121638764,3,0.5580703659672274
360359701002,27,0.4605839247444624,32462.0,8094.259672201382,3,0.6333678002885192
360359701003,31,0.45588747444873967,69632.0,9912.449762371769,2,0.434085993840031
360359702001,45,0.4765812155236274,71676.0,8572.064032768312,3,0.4555021134958854
360359702002,40,0.47541630296706533,63215.0,9888.582800147411,2,0.354591634449063
360359703001,40,0.5097269658383243,44555.0,8348.284305934023,3,0.49790743457044356
360359703002,43,0.49459990872993914,39160.0,7986.424684674344,2,0.4407933383360318
360359703003,38,0.4820743828381832,41301.0,7356.977864832194,3,0.3893646881821181
360359704001,19,0.41714946961513977,34426.0,8923.81098679292,3,0.5217178481609384
360359705001,25,0.4522247859222602,42956.0,8299.028318846695,2,0.38491029042940955
360359705002,26,0.44242687879193127,41845.0,8743.745951549545,2,0.4056390622295664
360359705004,24,0.4342089535473884,27105.0,6805.357843451609,2,0.4087536440606808
360359705005,40,0.4791335611239777,42956.0,7962.947203561539,3,0.3987865354399847
360359706001,36,0.46910755425708656,42511.0,8253.33255562139,3,0.4164654054317304
360359706002,25,0.43873871130219927,43951.0,8073.486345913347,2,0.41179458384785156
360359706003,44,0.4889965212249404,44668.0,8416.759501619661,2,0.4238737043564509
360359706004,41,0.49650684525851374,41301.0,8077.360653334748,3,0.4759789071946615
360359706005,46,0.49937635340095493,55132.0,8816.970234255517,3,0.4671969812215535
360359707001,23,0.44092355412526085,24742.0,5662.007925154263,2,0.41509498570902215
360359707002,25,0.4506004502019234,39257.0,8249.39357105885,2,0.3326367613824707
360359707004,24,0.43364362894991404,44555.0,8206.988701339338,2,0.3941243610822043
360359708001,23,0.42505787245517845,28704.0,7129.041189066984,2,0.32741865219345656
360359708003,20,0.42352679189119014,28541.0,7241.763223140021,2,0.4133731862463089
360359708004,26,0.4485565897371117,35078.0,7783.224393760849,2,0.38327997022716825
360359709002,32,0.47751841709644965,44555.0,9101.322827656866,3,0.4826442196435358
360359709003,19,0.40417718356645055,27632.0,7465.795386954643,2,0.38025120097097515
360359709004,37,0.4956206432447895,74201.0,12370.887162355826,3,0.4775883660137356
360359710001,30,0.47075475701097,67355.0,11065.259424896458,2,0.467147261206123
360359710002,27,0.4597382143156767,55969.0,9795.583871939833,2,0.4580991985787679
360359710003,36,0.49724844903791304,44555.0,8486.033906794006,2,0.45087431922251614
360359711001,26,0.45503548488759504,31187.0,7546.51916885338,2,0.4231035999478524
360359711002,34,0.4796385259187347,46914.0,8859.377826938575,2,0.39843793807877953
360359711003,29,0.47032405627675805,51104.0,9015.699045047942,3,0.5003438278924128
360359712001,28,0.4513099745436066,39424.0,8103.926476324577,2,0.42772540528006536
360359712002,29,0.4549280405099001,32799.0,7271.239785952847,2,0.4269369232729949
360359712003,29,0.47709944511471886,32799.0,7757.791258667842,2,0.4707661492268338
360359712004,31,0.45959298226269085,42511.0,8896.061924107598,2,0.4211923233917634
360359713001,33,0.46736178956161795,39702.0,8066.162672850304,3,0.46657389069042704
360359713002,26,0.45568770396893266,44123.0,9355.015094659215,2,0.46317784145620483
360359713003,35,0.49290654299452075,39424.0,7979.492227451051,2,0.4940554182609151
360359713004,38,0.5031457754984839,32005.0,8283.024204179934,3,0.47664502922166163
360359713005,24,0.4381228927360382,26702.0,6408.978170975142,3,0.3863165515879635
360359714001,29,0.4608438344295816,31351.0,6748.964132463004,2,0.40655795388012406
360359714002,37,0.47937931453421584,34042.0,7916.579060373044,3,0.4805570907362953
360359714003,47,0.48745490309710504,47580.0,7186.372106822211,3,0.40888476197311835
360359715001,34,0.4675199562589009,36690.0,8466.924506366435,3,0.4351349795737429
360359715002,35,0.47863350054102705,39424.0,7409.985805112077,2,0.4187137424325856
360359715003,51,0.5045098414154818,39424.0,7697.366134370495,3,0.4616729753370895
360359715004,45,0.506286408622878,55328.0,9548.495094522694,3,0.5157167822548812
360379401001,21,0.436530783859564,51168.5,11914.440133391747,3,0.5987265137121831
360379501001,33,0.4970486487576632,51728.0,11522.768681488906,3,0.5364189337021082
360379501002,32,0.49224960838161486,50852.0,11097.779261148766,2,0.4241718173352838
360379501003,37,0.49127420382617243,42759.0,10083.977685046331,3,0.49457084573763166
360379501004,49,0.5330670872883966,65311.0,10894.839524755296,2,0.4976625535315858
360379501005,27,0.46590679917236094,36170.0,9358.227044776459,2,0.49868328609638685
360379501006,41,0.5113513296045152,37978.0,7824.25346175053,2,0.4419113304680242
360379502001,48,0.5205169215336375,51728.0,9420.80694334862,3,0.4813161655227174
360379502002,43,0.5132242609908947,39507.0,8938.710650724843,2,0.46222857049824634
360379502003,32,0.4873664085523411,39507.0,10613.47464838345,2,0.46861721925635863
360379502004,46,0.5214989576044471,41551.0,10171.535701122082,2,0.4880663372129925
360379502005,50,0.5271950530006095,39507.0,9635.737262679273,2,0.4468401019749526
360379503001,33,0.4907117938332298,41267.0,10369.634089643969,2,0.48447801232350524
360379503003,59,0.5609968866291444,67355.0,11966.968975985901,3,0.5527607167580842
360379503004,45,0.5204256538562742,41267.0,9722.296815024436,2,0.46093824317345644
360379503005,51,0.5369337720056747,56299.5,10456.91289187842,2,0.46136731047654705
360379504001,48,0.5348211948748643,72494.0,10379.251080422673,3,0.5340957113071668
360379504002,44,0.5311368925968905,42884.0,9741.959032642759,2,0.4850632917746119
360379504003,39,0.5118635960692643,36785.0,9639.639338975501,3,0.5440804752795368
360379504004,55,0.5439186164104087,41551.0,9333.340207478346,2,0.48467655710913843
360379504005,48,0.5353183602550791,40275.0,8915.619508440934,2,0.4775619610192753
360379505001,36,0.49913234478267365,36599.5,8981.928847073099,2,0.4662516555706741
360379505002,41,0.5226565600346935,41551.0,9995.678020666932,2,0.4739387036831899
360379505003,45,0.5309239048983586,41551.0,10668.648135845378,3,0.5111806139198368
360379506001,28,0.47405983833198023,54801.0,10421.140529367402,2,0.48858652116606854
360379506002,46,0.5346413160157324,42884.0,9561.768536566993,2,0.47915079183358317
360379507001,50,0.5366378666208886,41551.0,9162.039193432753,2,0.4544235139582072
360379507002,28,0.4691106109052254,41551.0,10091.661455358933,3,0.48779149975435415
360379507003,30,0.47749825080085984,41551.0,9171.415972164214,2,0.36096404744368116
360379508001,40,0.5129884997881542,36420.0,9943.508810601996,3,0.5198857220348827
360379508002,27,0.474910359463828,41551.0,10622.842113320541,2,0.44643338092295143
360379508003,44,0.5367710178717333,39507.0,9669.676236987318,3,0.5303327731293981
360379509001,29,0.47845061259866434,36420.0,9098.98444023524,2,0.42899936324574306
360379509003,52,0.5459958543254011,66126.0,10141.562129838867,2,0.4865352177164059
360379510001,26,0.4670577754254193,37978.0,9842.894216900107,2,0.4591479170272447
360379510002,35,0.509903539239225,39257.0,9092.588447533846,2,0.4449743894712051
360379510003,22,0.4384543001321274,39259.0,8915.72420146503,2,0.32968794063934964
360379511001,49,0.5417491408774331,61100.0,11198.400878174505,3,0.5345790639328264
360379511002,47,0.5317875369991564,42759.0,9838.604979050962,2,0.483004803128428
360379511003,51,0.5413572848781744,68170.0,10518.792243380798,3,0.5365952419813484
360379511004,67,0.5690450030301936,41551.0,9214.58579835832,3,0.5179979923411535
360379512001,59,0.550897124263572,64446.0,10645.977021785722,3,0.5198016949420171
360379512002,54,0.539752474922083,42759.0,9276.903994662503,3,0.5417301390715662
360379512003,42,0.5116787144539576,41551.0,8772.9654603385,3,0.5563702305937179
360379512004,32,0.4907827305790378,67355.0,12028.591607927943,3,0.5639219346152542
360379513001,24,0.43911106278602957,36086.0,9479.352332705654,3,0.5665713540989405
360379513003,39,0.5065360500202194,42759.0,9902.771690564312,2,0.4801276798033803
360379513004,22,0.44201844584852784,34042.0,9368.354118498139,2,0.48373780440787223
360379513005,28,0.478463611453299,48125.0,10763.407702346403,2,0.4844919788321041
360379514001,40,0.4990756667224449,46375.0,9729.936437782873,3,0.5237907473263695
360379514002,30,0.4735028385219169,39507.0,11014.299481324391,2,0.49736201200326685
360379514003,34,0.4868438630634182,52757.0,12074.768250528237,2,0.4924755315064239
360379514004,41,0.5064541166488489,53256.0,9996.192089682992,2,0.4900028230305555
360379514005,56,0.5451727113069796,56540.5,10675.762969632953,3,0.5316630197707859
360390801001,39,0.4945591489885384,51104.0,11521.553711138431,3,0.5045206285805126
360390801002,39,0.4927113983227726,56729.0,10813.816687700339,2,0.4447792600368223
360390802011,22,0.43175055849115634,38557.0,7302.794329004638,2,0.42949051852129816
360390802012,42,0.48714132834348844,45334.0,8351.86962910124,2,0.42911539632057055
